	assembly	CDStype	host_taxid	host_domain	evidence	is_inherited	bp	numcontigs	accession	numCDS	T1_M	T1_E	T1_S	T1_RM	T2_M	T2_E	T2_RM	T3_M	T3_E	T3_RM	orphanMTases	pEndo	pRM	T4	T2G	pT4	pT2G	virus_RM	virus_MTtotal	virus_lineage
6121	GCF_000913375	allframes	29339	Bacteria	RefSeq	False	163019	1	NC_022088	19159	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
6122	GCA_002639535	allframes	9606;60710	Eukaryota	;UniProt	False	17980	11	KC175207;KC175200;KC175199;KC175206;KC175203;KC175208;KC175205;KC175201;KC175198;KC175202;KC175204	2349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsRNA viruses
6123	GCF_000913395	allframes	246196	Bacteria	RefSeq	False	76483	1	NC_022085	3405	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
6124	GCA_002639555	allframes	9606;60710	Eukaryota	;UniProt	False	18082	11	KC174986;KC174983;KC174985;KC174980;KC174988;KC174981;KC174990;KC174982;KC174989;KC174987;KC174984	2352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsRNA viruses
6125	GCF_000913415	allframes	59463	Eukaryota	RefSeq	False	28035	1	NC_022103	3038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
6126	GCA_002639575	allframes	9606;60710	Eukaryota	;UniProt	False	18177	11	KC175212;KC175217;KC175210;KC175214;KC175213;KC175216;KC175211;KC175209;KC175219;KC175215;KC175218	2361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsRNA viruses
6127	GCF_000913435	allframes	4120	Eukaryota	RefSeq	False	2834	1	NC_022232	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssDNA viruses
6128	GCA_002639595	allframes	9606;60710	Eukaryota	;UniProt	False	18139	11	KC175230;KC175224;KC175225;KC175223;KC175221;KC175222;KC175228;KC175227;KC175226;KC175229;KC175220	2330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsRNA viruses
6129	GCF_000913455	allframes	9823	Eukaryota	RefSeq	False	128367	1	NC_022233	10581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
6130	GCA_002639615	allframes	9606;60710	Eukaryota	;UniProt	False	17838	11	KC175010;KC175007;KC175004;KC175006;KC175003;KC175011;KC175008;KC175009;KC175005;KC175001;KC175002	2311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsRNA viruses
6131	GCF_000913475	allframes	9534	Eukaryota	Literature	False	31967	1	NC_022266	1552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
6132	GCA_002639635	allframes	9606;60710	Eukaryota	;UniProt	False	18130	11	KC175236;KC175237;KC175240;KC175238;KC175233;KC175235;KC175232;KC175234;KC175231;KC175241;KC175239	2369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsRNA viruses
6133	GCF_000913515	allframes	1747	Bacteria	RefSeq	False	29464	1	NC_022340	1913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
6134	GCA_002639655	allframes	9606;60710	Eukaryota	;UniProt	False	17954	11	KC175247;KC175249;KC175248;KC175252;KC175245;KC175246;KC175250;KC175243;KC175251;KC175244;KC175242	2346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsRNA viruses
6135	GCF_000913555	allframes	1763;246196	Bacteria	RefSeq;RefSeq	False	69815	1	NC_022325	2438	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	dsDNA viruses, no RNA stage
6136	GCA_002639675	allframes	9606;60710	Eukaryota	;UniProt	False	18010	11	KC175255;KC175253;KC175257;KC175256;KC175261;KC175263;KC175259;KC175258;KC175254;KC175262;KC175260	2350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsRNA viruses
6137	GCF_000913575	allframes	83334;511145	Bacteria	;RefSeq	False	136910	1	NC_022323	12653	0	0	0	0	2	2	1	0	0	0	1	0	0	0	0	0	0	1	2	dsDNA viruses, no RNA stage
6138	GCA_002639695	allframes	9606;60710	Eukaryota	;UniProt	False	17892	11	KC175020;KC175013;KC175018;KC175016;KC175021;KC175015;KC175014;KC175017;KC175012;KC175019;KC175022	2335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsRNA viruses
6139	GCF_000913595	allframes	9606	Eukaryota	RefSeq	False	9472	1	NC_022518	924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ortervirales
6140	GCA_002639715	allframes	9606;60710	Eukaryota	;UniProt	False	17944	11	KC175023;KC175032;KC175031;KC175033;KC175026;KC175024;KC175025;KC175030;KC175028;KC175027;KC175029	2331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsRNA viruses
6141	GCF_000913615	allframes	10001;55149	Eukaryota	Literature;Literature	False	148803	1	NC_022563	4870	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
6142	GCA_002639735	allframes	9606	Eukaryota	RefSeq	False	18257	11	KX171505;KX171469;KX171517;KX171541;KX171457;KX171577;KX171553;KX171493;KX171565;KX171481;KX171529	2442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsRNA viruses
6143	GCF_000913635	allframes	376584	Eukaryota	RefSeq	False	12058	3	NC_022596;NC_022597;NC_022595	1525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
6144	GCA_002639755	allframes	9606;60710	Eukaryota	;UniProt	False	17954	11	KC175043;KC175040;KC175037;KC175041;KC175035;KC175039;KC175042;KC175038;KC175036;KC175034;KC175044	2335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsRNA viruses
6145	GCF_000913655	allframes	9103	Eukaryota	RefSeq	False	43686	1	NC_022613	3110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
6146	GCA_002639775	allframes	9606;60710	Eukaryota	;UniProt	False	18185	11	KC175274;KC175267;KC175266;KC175272;KC175270;KC175271;KC175264;KC175268;KC175265;KC175273;KC175269	2374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsRNA viruses
6147	GCF_000913675	allframes	49202	Eukaryota	Literature	False	11470	3	NC_022630;NC_022632;NC_022631	1042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
6148	GCA_002639795	allframes	9606;60710	Eukaryota	;UniProt	False	18122	11	KC175279;KC175281;KC175277;KC175276;KC175283;KC175275;KC175282;KC175278;KC175280;KC175285;KC175284	2359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsRNA viruses
6149	GCF_000913695	allframes	10036	Eukaryota	RefSeq	False	7647	1	NC_022647	633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
6150	GCA_002639815	allframes	9606;60710	Eukaryota	;UniProt	False	17863	11	KC175049;KC175052;KC175051;KC175045;KC175053;KC175050;KC175048;KC175046;KC175054;KC175055;KC175047	2327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsRNA viruses
6151	GCF_000913715	allframes	149539	Bacteria	Literature, RefSeq	False	42665	1	NC_022752	3608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
6152	GCA_002639835	allframes	9606;60710	Eukaryota	;UniProt	False	17928	11	KC175060;KC175063;KC175057;KC175066;KC175062;KC175061;KC175064;KC175056;KC175065;KC175058;KC175059	2337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsRNA viruses
6153	GCF_000913735	allframes	623	Bacteria	RefSeq	False	39758	1	NC_022749	2989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
6154	GCA_002639855	allframes	9606;60710	Eukaryota	;UniProt	False	18124	11	KC174869;KC174866;KC174864;KC174862;KC174867;KC174865;KC174870;KC174871;KC174868;KC174861;KC174863	2376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsRNA viruses
6155	GCF_000913755	allframes	1184;47253	Bacteria	RefSeq;RefSeq	False	42480	1	NC_022751	4407	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
6156	GCA_002639875	allframes	9606;60710	Eukaryota	;UniProt	False	18051	11	KC175079;KC175081;KC175083;KC175082;KC175078;KC175087;KC175088;KC175085;KC175086;KC175084;KC175080	2367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsRNA viruses
6157	GCF_000913775	allframes	246196	Bacteria	RefSeq	False	52282	1	NC_022753	2246	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
6158	GCA_002639895	allframes	9606;60710	Eukaryota	;UniProt	False	18016	11	KC175068;KC175071;KC175069;KC175072;KC175077;KC175070;KC175067;KC175075;KC175076;KC175073;KC175074	2349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsRNA viruses
6159	GCF_000913795	allframes	1404	Bacteria	RefSeq	False	80382	1	NC_022774	9988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
6160	GCA_002639915	allframes	9606;60710	Eukaryota	;UniProt	False	18090	11	KC174878;KC174874;KC174872;KC174876;KC174879;KC174873;KC174882;KC174877;KC174880;KC174875;KC174881	2376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsRNA viruses
6161	GCF_000913815	allframes	29339	Bacteria	RefSeq	False	164297	1	NC_022763	19268	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
6162	GCA_002639935	allframes	9606;60710	Eukaryota	;UniProt	False	18137	11	KC174884;KC174888;KC174893;KC174887;KC174890;KC174886;KC174889;KC174883;KC174892;KC174885;KC174891	2381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsRNA viruses
6163	GCF_000913835	allframes	1404	Bacteria	RefSeq	False	81656	1	NC_022767	10128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
6164	GCA_002639955	allframes	9606	Eukaryota	RefSeq	False	18257	11	KX171542;KX171554;KX171530;KX171506;KX171578;KX171494;KX171458;KX171566;KX171482;KX171518;KX171470	2471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsRNA viruses
6165	GCF_000913855	allframes	1584	Bacteria		False	36969	1	NC_022775	3212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
6166	GCA_002639975	allframes	9606;60710	Eukaryota	;UniProt	False	18001	11	KC174898;KC174900;KC174894;KC174896;KC174895;KC174897;KC174901;KC174902;KC174899;KC174904;KC174903	2357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsRNA viruses
6167	GCF_000913875	allframes	9606	Eukaryota	RefSeq	False	2020	1	NC_022788	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssDNA viruses
6168	GCA_002639995	allframes	9606;60710	Eukaryota	;UniProt	False	17655	11	KC175099;KC175096;KC175089;KC175092;KC175091;KC175097;KC175094;KC175098;KC175090;KC175095;KC175093	2285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsRNA viruses
6169	GCF_000913895	allframes	9685	Eukaryota	RefSeq	False	7807	1	NC_022802	451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
6170	GCA_002640015	allframes	9606;60710	Eukaryota	;UniProt	False	18170	11	KT920987;KT920995;KT920990;KT920992;KT920996;KT920993;KT920994;KT920988;KT920989;KT920991;KT920997	2505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsRNA viruses
6171	GCF_000913915	allframes	6687	Eukaryota	RefSeq	False	1777	1	NC_022897	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssDNA viruses
6172	GCA_002640035	allframes	9606;60710	Eukaryota	;UniProt	False	18046	11	KT920842;KT920837;KT920833;KT920841;KT920834;KT920839;KT920843;KT920836;KT920840;KT920838;KT920835	2486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsRNA viruses
6173	GCF_000913935	allframes	305	Bacteria	RefSeq	False	40471	1	NC_022915	1889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
6174	GCA_002640055	allframes	9606;60710	Eukaryota	;UniProt	False	18173	11	KT920645;KT920642;KT920639;KT920641;KT920644;KT920638;KT920637;KT920643;KT920636;KT920640;KT920635	2503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsRNA viruses
6175	GCF_000913955	allframes				False	1127	1	NC_022919	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Satellites
6176	GCA_002640075	allframes	9606;60710	Eukaryota	;UniProt	False	18114	11	KT920896;KT920898;KT920892;KT920891;KT920888;KT920895;KT920890;KT920894;KT920889;KT920893;KT920897	2497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsRNA viruses
6177	GCF_000913975	allframes	4146	Eukaryota	RefSeq	False	1118	1	NC_022962	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Satellites
6178	GCA_002640095	allframes	9606;60710	Eukaryota	;UniProt	True	10213	11	JQ358770;JQ358774;JQ358766;JQ358764;JQ358768;JQ358765;JQ358769;JQ358771;JQ358773;JQ358772;JQ358767	1351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsRNA viruses
6179	GCF_000913995	allframes	29397	Bacteria	RefSeq	False	31080	1	NC_022989	3239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
6180	GCA_002640115	allframes	9606	Eukaryota	RefSeq	False	10572	11	JX307619;JX307603;JX307623;JX307627;JX307599;JX307607;JX307595;JX307611;JX307631;JX307591;JX307615	1401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsRNA viruses
6181	GCF_000914015	allframes	246196	Bacteria	RefSeq	False	52390	1	NC_022975	2217	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	dsDNA viruses, no RNA stage
6182	GCA_002640135	allframes	9606	Eukaryota	RefSeq	False	10579	11	JX307620;JX307616;JX307592;JX307612;JX307628;JX307608;JX307604;JX307632;JX307596;JX307624;JX307600	1400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsRNA viruses
6183	GCF_000914035	allframes	246196	Bacteria	RefSeq	False	52122	1	NC_022985	2329	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
6184	GCA_002640155	allframes	9606	Eukaryota	RefSeq	False	10565	11	JX307597;JX307593;JX307605;JX307617;JX307633;JX307629;JX307613;JX307609;JX307601;JX307621;JX307625	1410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsRNA viruses
6185	GCF_000914055	allframes	2371	Bacteria	RefSeq	False	43869	1	NC_022982	2005	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
6186	GCA_002640175	allframes	9606	Eukaryota	RefSeq	False	18257	11	KX171459;KX171579;KX171507;KX171519;KX171495;KX171531;KX171543;KX171555;KX171471;KX171483;KX171567	2443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsRNA viruses
6187	GCF_000914075	allframes	246196	Bacteria	RefSeq	False	75894	1	NC_022976	3344	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
6188	GCA_002640195	allframes	9606	Eukaryota	RefSeq	False	10576	11	JX307622;JX307594;JX307614;JX307630;JX307618;JX307626;JX307634;JX307598;JX307602;JX307610;JX307606	1392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsRNA viruses
6189	GCF_000914095	allframes	1009714	Bacteria	RefSeq	False	93147	1	NC_022986	7638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
6190	GCA_002640215	allframes	9606;60710	Eukaryota	;UniProt	False	18492	11	EF554137;EF554139;EF554146;EF554145;EF554143;EF554141;EF554147;EF554140;EF554144;EF554142;EF554138	2329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsRNA viruses
6191	GCF_000914115	allframes	246196	Bacteria	RefSeq	False	52823	1	NC_022979	2338	0	0	0	0	2	1	0	0	0	0	2	0	0	0	0	0	0	0	2	dsDNA viruses, no RNA stage
6192	GCA_002640235	allframes	9606;60710	Eukaryota	;UniProt	True	18511	11	JX185765;JX185766;JX185768;JX185761;JX185763;JX185758;JX185759;JX185760;JX185764;JX185767;JX185762	2532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsRNA viruses
6193	GCF_000914135	allframes	1465	Bacteria	RefSeq	False	45798	1	NC_022980	4906	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
6194	GCA_002640255	allframes	9606;60710	Eukaryota	;UniProt	True	18490	11	JX195063;JX195071;JX195069;JX195068;JX195067;JX195072;JX195064;JX195073;JX195066;JX195065;JX195070	2524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsRNA viruses
6195	GCF_000914155	allframes	1120791	Eukaryota	RefSeq	False	5084	1	NC_023008	476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
6196	GCA_002640275	allframes	9606;60710	Eukaryota	;UniProt	True	18518	11	JX195075;JX195078;JX195079;JX195077;JX195081;JX195076;JX195083;JX195080;JX195084;JX195074;JX195082	2533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsRNA viruses
6197	GCF_000914175	allframes	1280	Bacteria	RefSeq	False	127188	1	NC_023009	18592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
6198	GCA_002640295	allframes	9606;60710	Eukaryota	;UniProt	True	18510	11	JX195088;JX195092;JX195094;JX195087;JX195095;JX195091;JX195093;JX195086;JX195089;JX195085;JX195090	2538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsRNA viruses
6199	GCF_000914195	allframes	9823	Eukaryota	RefSeq	False	5805	1	NC_023020	542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssDNA viruses
6200	GCA_002640315	allframes	9606;60710	Eukaryota	;UniProt	False	18485	11	GU296418;GU296430;GU296420;GU296428;GU296426;GU296416;GU296410;GU296422;GU296415;GU296412;GU296424	2303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsRNA viruses
6201	GCF_000914215	allframes	4081	Eukaryota	RefSeq	False	2760	1	NC_023034	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssDNA viruses
6202	GCA_002640335	allframes	9606;60710	Eukaryota	;UniProt	False	18485	11	GU296417;GU296411;GU296427;GU296413;GU296429;GU296419;GU296431;GU296423;GU296425;GU296414;GU296421	2285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsRNA viruses
6203	GCF_000914235	allframes	3888	Eukaryota	RefSeq	False	7896	8	NC_023157;NC_023160;NC_023154;NC_023158;NC_023161;NC_023155;NC_023159;NC_023156	848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssDNA viruses
6204	GCA_002640355	allframes	9606;60710	Eukaryota	;UniProt	False	17433	11	KT988305;KT988297;KT988296;KT988303;KT988299;KT988304;KT988300;KT988302;KT988298;KT988301;KT988295	2353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsRNA viruses
6205	GCF_000914255	allframes	51338	Eukaryota	RefSeq	False	7435	1	NC_023178	654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
6206	GCA_002640375	allframes	9606	Eukaryota	RefSeq	False	17407	11	KP198637;KP198645;KP198641;KP198638;KP198644;KP198636;KP198643;KP198646;KP198639;KP198642;KP198640	2182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsRNA viruses
6207	GCF_000914275	allframes	3888	Eukaryota	RefSeq	False	8091	8	NC_023305;NC_023302;NC_023306;NC_023299;NC_023307;NC_023300;NC_023301;NC_023304	1002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssDNA viruses
6208	GCA_002640395	allframes	9606	Eukaryota	RefSeq	False	18257	11	KX171472;KX171556;KX171532;KX171484;KX171568;KX171544;KX171508;KX171580;KX171520;KX171460;KX171496	2456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsRNA viruses
6209	GCF_000914295	allframes	59655	Eukaryota	RefSeq	False	10673	1	NC_023424	618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
6210	GCA_002640415	allframes	9606;60710	Eukaryota	;UniProt	False	17433	11	KT988167;KT988170;KT988165;KT988171;KT988164;KT988173;KT988163;KT988166;KT988172;KT988168;KT988169	2372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsRNA viruses
6211	GCF_000914315	allframes	447874	Eukaryota	RefSeq	False	1628	1	NC_023434	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssDNA viruses
6212	GCA_002640435	allframes	9606;60710	Eukaryota	;UniProt	False	17433	11	KT988210;KT988212;KT988209;KT988207;KT988215;KT988208;KT988213;KT988216;KT988217;KT988211;KT988214	2379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsRNA viruses
6213	GCF_000914335	allframes	447874	Eukaryota	RefSeq	False	2249	1	NC_023429	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssDNA viruses
6214	GCA_002640455	allframes	9606	Eukaryota	RefSeq	False	17407	11	KP198651;KP198648;KP198654;KP198652;KP198650;KP198657;KP198649;KP198655;KP198656;KP198653;KP198647	2196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsRNA viruses
6215	GCF_000914355	allframes	481685	Eukaryota	RefSeq	False	2259	1	NC_023436	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssDNA viruses
6216	GCA_002640475	allframes	9606;60710	Eukaryota	;UniProt	False	17433	11	KT988218;KT988220;KT988228;KT988223;KT988221;KT988227;KT988224;KT988219;KT988222;KT988226;KT988225	2379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsRNA viruses
6217	GCF_000914375	allframes	7088;1049282	Eukaryota	UniProt;RefSeq	False	120420	1	NC_023442	12076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
6218	GCA_002640495	allframes	9606;60710	Eukaryota	;UniProt	False	17433	11	KT988234;KT988232;KT988237;KT988236;KT988230;KT988238;KT988231;KT988233;KT988229;KT988239;KT988235	2396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsRNA viruses
6219	GCF_000914395	allframes	4081	Eukaryota	RefSeq	False	1359	1	NC_023484	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Satellites
6220	GCA_002640515	allframes	9606;60710	Eukaryota	;UniProt	False	17433	11	KT988156;KT988161;KT988160;KT988154;KT988162;KT988157;KT988155;KT988158;KT988153;KT988152;KT988159	2375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsRNA viruses
6221	GCF_000914415	allframes	3888	Eukaryota	RefSeq	False	1000	1	NC_003640	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Satellites
6222	GCA_002640535	allframes	9606	Eukaryota	RefSeq	False	17411	11	KP198635;KP198633;KP198625;KP198628;KP198631;KP198630;KP198634;KP198626;KP198627;KP198629;KP198632	2214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsRNA viruses
6223	GCF_000914435	allframes	246196	Bacteria	RefSeq	False	62466	1	NC_023498	1947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
6224	GCA_002640555	allframes	9606;60710	Eukaryota	;UniProt	False	17433	11	KT988243;KT988240;KT988244;KT988246;KT988242;KT988247;KT988241;KT988249;KT988250;KT988248;KT988245	2396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsRNA viruses
6225	GCF_000914455	allframes	1280	Bacteria	RefSeq	False	42906	1	NC_023499	5452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
6226	GCA_002640575	allframes	9606;60710	Eukaryota	;UniProt	False	17433	11	KT988251;KT988252;KT988253;KT988258;KT988257;KT988260;KT988259;KT988256;KT988254;KT988261;KT988255	2353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsRNA viruses
6227	GCF_000914475	allframes	287	Bacteria	RefSeq	False	45696	1	NC_023583	3520	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
6228	GCA_002640595	allframes	9606;60710	Eukaryota	;UniProt	False	17433	11	KT988269;KT988266;KT988268;KT988265;KT988272;KT988262;KT988270;KT988271;KT988267;KT988263;KT988264	2353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsRNA viruses
6229	GCF_000914495	allframes	669	Bacteria	RefSeq	False	246964	1	NC_023568	25487	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
6230	GCA_002640615	allframes	9606	Eukaryota	RefSeq	False	18257	11	KX171497;KX171473;KX171545;KX171581;KX171461;KX171569;KX171485;KX171533;KX171509;KX171521;KX171557	2442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsRNA viruses
6231	GCF_000914515	allframes	634497	Archaea	RefSeq	False	8176	1	NC_023592	588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DNA viruses
6232	GCA_002640635	allframes	9606;60710	Eukaryota	;UniProt	False	17433	11	KT988283;KT988274;KT988273;KT988279;KT988282;KT988277;KT988275;KT988278;KT988276;KT988281;KT988280	2353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsRNA viruses
6233	GCF_000914535	allframes	7191	Eukaryota	Literature	False	204815	1	NC_023613	27583	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
